,lat,lng,dir,label,label_num,ownScore,predLabel,predLabel_num,bestScore,cat_from_2,cat_from_3,cat_from_4,cat_from_5,cat_from_6,cat_from_7,cat_from_8,cat_from_9,cat_from_10,cat_from_11,cat_from_12,cat_from_13,cat_from_14,cat_from_15,cat_from_16,cat_from_17,cat_from_18,cat_from_19,cat_from_20
3350,42.3654027,-71.15145952,0,WATERTOWN_02472,37,0.157907,Dorchester,13,0.355221,1,2,1,1,0,3,2,1,7,1,11,2,1,6,6,10,2,1,0
3351,42.3654027,-71.15145952,2,WATERTOWN_02472,37,0.007417,Charlestown,11,0.148884,1,0,0,3,0,1,2,1,7,4,1,2,1,12,6,10,8,3,4
3352,42.36540892,-71.09122463,0,WellingtonHarrington,38,0.042874,MissionHill,24,0.309756,0,0,1,3,0,1,2,1,3,1,1,2,1,0,1,2,2,1,0
3353,42.36540892,-71.09122463,1,WellingtonHarrington,38,0.025155,Allston,2,0.232128,1,0,1,1,4,1,7,1,7,4,1,2,9,6,6,9,5,1,4
3354,42.36540892,-71.09122463,3,WellingtonHarrington,38,0.004579,Area2MIT,3,0.3611,0,0,1,1,0,2,2,1,7,4,1,2,1,0,1,3,2,12,4
3355,42.36541219,-71.10322168,3,Cambridgeport,10,0.121463,Fenway,18,0.305853,0,0,0,3,0,0,2,1,7,1,1,2,1,12,1,3,2,1,4
3356,42.36541296,-71.07029735,1,WestEnd,40,0.005589,Riverside,28,0.316626,0,0,1,3,5,0,7,4,7,4,1,2,1,0,1,3,2,1,4
3357,42.36543951,-71.06629584,1,WestEnd,40,0.000189,Dorchester,13,0.980371,0,0,1,3,0,5,2,1,7,4,1,0,4,12,6,10,0,2,0
3358,42.36544796,-71.10357212,2,Cambridgeport,10,0.040125,MissionHill,24,0.120336,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3359,42.36545548,-71.05369399,3,NorthEnd,27,0.653043,NorthEnd,27,0.653043,1,0,1,1,0,3,2,1,7,2,1,2,1,0,1,3,4,1,4
3360,42.36546507,-71.06703407,0,WestEnd,40,0.000419,Fenway,18,0.763799,0,1,1,3,0,0,2,1,6,10,1,0,1,0,1,2,2,6,6
3361,42.36546762,-71.09900576,0,ThePort,36,0.019244,EVERETT_02149,15,0.399146,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3362,42.36546762,-71.09900576,2,ThePort,36,0.135966,Downtown,14,0.331232,0,0,1,3,0,1,2,1,7,1,6,2,1,12,1,2,2,1,4
3363,42.3654799,-71.06651664,2,WestEnd,40,0.683477,WestEnd,40,0.683477,1,0,1,3,0,3,2,1,7,2,1,2,1,10,1,2,0,8,4
3364,42.36548387,-71.05648967,3,NorthEnd,27,0.349943,BackBay,6,0.441513,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3365,42.36549597,-71.05430136,3,NorthEnd,27,0.628392,NorthEnd,27,0.628392,1,0,1,1,4,0,4,3,7,2,1,2,1,8,1,1,2,1,4
3366,42.36550159,-71.06951034,0,WestEnd,40,0.267072,WestEnd,40,0.267072,1,0,1,1,0,1,2,1,7,4,1,2,1,12,1,3,10,1,12
3367,42.36550387,-71.1163763,0,Riverside,28,0.018507,Area2MIT,3,0.588964,0,0,1,1,0,3,2,1,7,2,1,2,1,6,5,0,2,1,4
3368,42.36550387,-71.1163763,3,Riverside,28,0.107192,Allston,2,0.703585,1,0,1,3,0,0,2,1,7,1,0,5,1,12,1,2,2,1,0
3369,42.36550526,-71.1344821,1,Allston,2,0.034391,Area2MIT,3,0.532777,1,0,1,1,0,3,2,1,7,4,1,2,1,12,1,3,2,1,4
3370,42.36550526,-71.1344821,2,Allston,2,0.030704,WestCambridge,39,0.161587,0,0,1,1,1,1,2,4,7,1,1,2,1,12,1,2,2,1,4
3371,42.3655093,-71.12308924,0,Allston,2,3.3e-05,Agassiz,1,0.779362,1,2,1,2,0,1,1,3,7,1,1,2,4,12,1,3,2,8,4
3372,42.36552726,-71.09008848,1,WellingtonHarrington,38,0.000779,Allston,2,0.555151,0,0,1,1,0,1,2,1,7,1,0,2,1,4,1,10,8,1,4
3373,42.36553698,-71.02456305,0,EastBoston,16,0.01259,Downtown,14,0.256918,1,0,1,1,0,4,2,8,7,1,1,2,1,0,6,3,2,10,4
3374,42.36553698,-71.02456305,1,EastBoston,16,0.037829,Downtown,14,0.702653,0,0,0,1,0,1,2,1,7,1,0,2,1,12,6,2,2,1,4
3375,42.36553698,-71.02456305,2,EastBoston,16,9.5e-05,LeatherDistrict,20,0.965673,1,0,0,3,0,3,2,1,7,2,1,9,1,12,1,2,0,1,12
3376,42.36554723,-71.08357666,0,EastCambridge,17,0.002429,Cambridgeport,10,0.463139,0,0,1,1,0,1,2,1,7,1,1,2,1,12,15,1,2,1,4
3377,42.36555068,-71.06518987,3,WestEnd,40,0.000541,Dorchester,13,0.220318,1,0,1,3,0,4,2,1,7,2,1,2,1,8,1,3,2,1,0
3378,42.36555541,-71.11048301,3,Riverside,28,0.003862,EVERETT_02149,15,0.547219,1,0,1,3,0,3,2,1,7,4,1,2,1,0,1,3,2,1,4
3379,42.36556117,-71.05231068,3,NorthEnd,27,0.060905,Cambridgeport,10,0.29388,0,0,1,1,0,0,2,1,7,1,1,2,1,3,1,2,8,1,4
3380,42.36556849,-71.06179871,3,Downtown,14,0.000659,SOMERVILLE_02143,30,0.227014,0,0,1,3,0,4,2,1,7,2,1,2,1,0,6,2,2,11,0
3381,42.365571,-71.09611568,0,ThePort,36,0.009029,SOMERVILLE_02143,30,0.544527,0,0,1,3,4,1,2,1,7,1,1,4,7,12,3,3,2,1,0
3382,42.365571,-71.09611568,2,ThePort,36,0.01663,WellingtonHarrington,38,0.485358,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3383,42.3655791,-71.10607723,3,Riverside,28,0.084561,EastCambridge,17,0.264027,0,0,1,1,0,1,2,1,7,4,1,4,1,0,1,3,2,1,11
3384,42.36557999,-71.05455702,0,NorthEnd,27,0.762938,NorthEnd,27,0.762938,0,0,1,3,4,1,2,1,7,2,1,2,1,0,1,6,2,1,0
3385,42.36557999,-71.05455702,1,NorthEnd,27,0.707404,NorthEnd,27,0.707404,0,0,1,2,0,1,2,1,6,2,1,2,9,0,1,2,2,1,0
3386,42.3655944,-71.14454716,1,WATERTOWN_02472,37,0.466663,WATERTOWN_02472,37,0.466663,1,0,1,3,0,1,2,1,7,4,1,2,1,12,6,10,15,1,16
3387,42.36559449,-71.08012202,2,EastCambridge,17,0.023201,Riverside,28,0.579059,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3388,42.3656157,-71.11694788,2,Allston,2,0.526805,Allston,2,0.526805,0,0,1,0,0,3,0,1,7,1,1,2,1,6,13,2,2,1,4
3389,42.3656157,-71.11694788,3,Allston,2,0.224116,WATERTOWN_02472,37,0.516219,0,0,0,3,0,1,4,1,7,2,1,2,1,6,1,3,2,1,4
3390,42.36562099,-71.05610264,1,NorthEnd,27,0.009558,BackBay,6,0.796672,0,1,1,3,0,1,2,1,7,2,1,2,3,12,1,10,2,9,4
3391,42.36562099,-71.05610264,3,NorthEnd,27,0.309802,Chinatown,12,0.638881,0,0,1,2,0,1,2,1,0,4,1,2,1,7,6,3,1,3,4
3392,42.36562637,-71.0361761,1,EastBoston,16,0.464959,EastBoston,16,0.464959,0,0,1,1,0,1,2,4,7,1,1,2,1,12,8,3,2,1,4
3393,42.36562637,-71.0361761,3,EastBoston,16,0.006679,JamaicaPlain,19,0.16664,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3394,42.36564068,-71.05496407,0,NorthEnd,27,0.908568,NorthEnd,27,0.908568,0,0,1,1,0,1,2,3,7,4,1,9,1,0,6,2,11,1,0
3395,42.36564068,-71.05496407,1,NorthEnd,27,0.087025,BackBay,6,0.507292,0,1,1,3,0,3,2,1,7,10,1,2,1,0,1,1,4,2,1
3396,42.36564068,-71.05496407,2,NorthEnd,27,0.000793,WestEnd,40,0.90939,0,0,1,3,0,1,2,1,7,1,1,2,1,12,1,3,2,1,4
3397,42.36567061,-71.06951919,0,WestEnd,40,0.026003,Area2MIT,3,0.255574,1,0,1,1,0,1,2,1,8,1,1,2,4,12,6,10,2,1,6
3398,42.36567061,-71.06951919,3,WestEnd,40,1e-05,SOMERVILLE_02143,30,0.289359,1,0,1,3,0,1,6,1,7,1,1,2,1,6,6,2,8,1,0
3399,42.36567832,-71.1149635,2,Riverside,28,0.138698,MissionHill,24,0.702719,0,0,1,3,0,5,7,1,7,2,1,2,1,12,1,6,2,1,0
3400,42.36568063,-71.09736913,3,ThePort,36,0.259099,WellingtonHarrington,38,0.27855,0,0,1,3,0,1,4,1,7,1,1,2,1,6,1,3,2,1,4
3401,42.36568775,-71.02320487,3,EastBoston,16,0.969375,EastBoston,16,0.969375,1,0,1,3,4,1,2,1,7,4,1,2,1,8,6,2,2,2,4
3402,42.36568783,-71.06848888,2,WestEnd,40,0.007812,EastCambridge,17,0.165349,1,0,1,3,0,1,2,1,7,1,1,2,1,12,6,10,2,1,12
3403,42.36569602,-71.10552119,0,Riverside,28,0.006285,NorthEnd,27,0.605118,0,0,1,1,0,1,2,1,7,4,0,2,1,12,6,3,2,6,4
3404,42.36569926,-71.0941358,1,ThePort,36,4.2e-05,WestCambridge,39,0.807101,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3405,42.36571592,-71.10086539,2,ThePort,36,0.052035,Riverside,28,0.152269,1,0,1,3,0,3,6,1,7,1,1,2,1,12,4,2,5,1,4
3406,42.36573028,-71.09806711,0,ThePort,36,0.034918,WellingtonHarrington,38,0.368247,0,0,1,1,0,0,6,1,7,4,1,2,1,6,6,3,2,9,4
3407,42.36573028,-71.09806711,2,ThePort,36,0.353587,WellingtonHarrington,38,0.375555,0,0,1,1,0,3,2,1,8,1,1,2,1,12,3,2,15,1,6
3408,42.36573074,-71.02399907,0,EastBoston,16,0.18819,EVERETT_02149,15,0.348748,1,0,1,1,0,4,2,1,7,1,1,2,1,0,1,2,2,1,0
3409,42.36573521,-71.09059276,1,WellingtonHarrington,38,0.160653,ThePort,36,0.499365,0,0,1,1,1,1,2,1,7,2,1,2,1,0,1,3,2,1,4
3410,42.36573521,-71.09059276,3,WellingtonHarrington,38,0.731192,WellingtonHarrington,38,0.731192,0,0,1,3,0,1,2,1,7,1,1,2,1,12,6,10,2,9,4
3411,42.36574417,-71.05591181,1,NorthEnd,27,0.538838,NorthEnd,27,0.538838,1,0,1,1,0,1,2,3,7,1,1,5,1,0,8,10,2,0,4
3412,42.36575369,-71.09680045,0,ThePort,36,0.168373,SOMERVILLE_02144,31,0.2963,1,1,1,3,0,1,2,1,7,1,1,2,1,6,1,3,1,1,4
3413,42.36575369,-71.09680045,3,ThePort,36,0.78917,ThePort,36,0.78917,1,0,1,1,0,1,2,1,7,1,4,2,1,12,1,2,2,1,4
3414,42.36575763,-71.08140506,0,EastCambridge,17,0.034161,Cambridgeport,10,0.146555,0,0,1,3,0,2,2,1,7,2,1,2,1,6,1,10,2,1,4
3415,42.36577096,-71.02214602,0,EastBoston,16,0.058909,EastCambridge,17,0.234056,1,0,0,1,0,1,1,1,7,2,6,2,9,12,1,10,2,10,4
3416,42.36578767,-71.0571731,1,NorthEnd,27,0.021287,BayVillage,7,0.871028,0,0,1,1,0,1,2,1,7,2,1,2,1,0,1,2,2,12,5
3417,42.36578767,-71.0571731,2,NorthEnd,27,0.057004,BayVillage,7,0.633995,1,2,1,3,0,1,2,1,7,4,1,1,1,6,1,2,8,1,4
3418,42.36578899,-71.10861227,1,Riverside,28,0.011498,NorthCambridge,26,0.171878,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3419,42.36578899,-71.10861227,2,Riverside,28,0.026906,WellingtonHarrington,38,0.673113,0,0,1,3,0,1,2,1,7,10,6,2,1,0,1,3,2,1,0
3420,42.36578901,-71.06742462,2,WestEnd,40,0.012318,Roxbury,29,0.237306,0,0,1,1,0,1,2,8,7,1,4,2,1,12,1,10,2,8,16
3421,42.36579946,-71.09475086,0,ThePort,36,0.005572,WATERTOWN_02472,37,0.43464,0,0,1,3,5,1,1,1,7,1,1,2,1,6,1,10,2,1,0
3422,42.36579946,-71.09475086,3,ThePort,36,0.016009,WestEnd,40,0.381938,0,0,1,1,0,4,2,1,7,1,1,0,1,0,1,2,0,8,4
3423,42.36580665,-71.06768471,2,WestEnd,40,0.00012,EastCambridge,17,0.375297,0,0,3,3,4,1,2,1,7,4,1,2,8,12,0,2,2,1,4
3424,42.36581921,-71.09912558,1,ThePort,36,0.073849,WellingtonHarrington,38,0.758433,0,0,1,1,0,1,1,1,7,4,1,2,1,0,1,10,2,1,0
3425,42.36581921,-71.09912558,2,ThePort,36,0.012941,SouthBoston,33,0.260089,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3426,42.36583973,-71.09487547,0,ThePort,36,0.002846,BROOKLINE_02445,4,0.362302,0,1,1,3,0,0,2,1,7,2,1,2,1,12,6,2,0,1,4
3427,42.36583973,-71.09487547,1,ThePort,36,0.094339,WellingtonHarrington,38,0.120799,1,2,0,1,5,1,2,1,7,2,6,2,1,12,0,2,2,1,4
3428,42.36586784,-71.09875683,1,ThePort,36,0.047894,NorthCambridge,26,0.482184,0,0,1,1,0,1,2,1,7,4,1,2,2,12,6,2,15,1,0
3429,42.36588471,-71.10109408,0,ThePort,36,0.015189,Cambridgeport,10,0.40691,0,0,1,1,0,5,2,1,8,1,1,2,1,12,1,10,4,1,4
3430,42.36590251,-71.10182111,0,ThePort,36,0.004098,WestEnd,40,0.269616,0,0,1,3,0,1,2,1,7,4,0,2,1,6,1,2,2,6,4
3431,42.36592027,-71.06453622,2,WestEnd,40,0.000567,NorthEnd,27,0.237568,0,0,1,1,0,2,2,1,7,2,1,2,7,12,1,2,11,1,4
3432,42.36593105,-71.07800531,1,EastCambridge,17,0.039931,SouthEnd,35,0.571736,0,0,1,3,0,5,2,1,8,2,1,2,1,12,1,2,17,1,0
3433,42.36593439,-71.06750096,2,WestEnd,40,0.056237,EastCambridge,17,0.451161,0,0,1,3,0,4,4,1,7,4,1,2,1,12,1,2,2,1,3
3434,42.3659486,-71.05724799,1,NorthEnd,27,0.036699,Charlestown,11,0.105534,0,1,1,1,1,1,4,1,7,1,1,2,9,0,6,3,8,1,4
3435,42.36596287,-71.11517881,2,Riverside,28,0.016638,WestEnd,40,0.308919,0,2,1,1,0,4,2,1,7,4,1,0,3,0,1,1,2,1,4
3436,42.36598006,-71.11256594,3,Riverside,28,0.460339,Riverside,28,0.460339,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3437,42.36598051,-71.05174414,3,NorthEnd,27,0.58459,NorthEnd,27,0.58459,1,0,1,1,0,4,2,1,7,4,1,2,1,12,7,6,2,3,12
3438,42.36598368,-71.0668114,3,WestEnd,40,0.005378,ThePort,36,0.66157,0,2,1,1,0,1,2,1,6,4,1,2,1,12,1,2,4,1,4
3439,42.36599664,-71.0310277,2,EastBoston,16,0.020843,EVERETT_02149,15,0.178622,1,0,1,3,1,1,2,1,7,1,1,2,10,0,1,10,2,1,0
3440,42.36600202,-71.09565341,1,ThePort,36,0.044764,NorthCambridge,26,0.257433,0,0,0,3,0,1,2,1,7,4,1,2,12,0,6,3,2,18,5
3441,42.36602002,-71.14479899,1,WATERTOWN_02472,37,0.007757,Fenway,18,0.128403,0,0,0,1,0,3,2,1,7,1,6,2,1,0,6,10,2,10,12
3442,42.36602309,-71.0578053,1,NorthEnd,27,0.46422,NorthEnd,27,0.46422,1,0,1,1,0,1,2,8,7,1,1,2,1,0,6,3,2,14,4
3443,42.36602749,-71.1090665,3,Riverside,28,0.094703,WellingtonHarrington,38,0.420286,0,0,0,1,0,2,2,1,7,1,1,2,1,6,1,2,9,2,12
3444,42.36603444,-71.05356801,1,NorthEnd,27,0.717477,NorthEnd,27,0.717477,1,0,1,1,0,5,2,1,7,0,1,2,1,0,1,10,2,1,0
3445,42.36604391,-71.10590664,3,Riverside,28,0.06529,Cambridgeport,10,0.152183,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3446,42.36604992,-71.1070127,3,Riverside,28,0.110372,Charlestown,11,0.268961,0,0,1,3,0,4,7,1,7,4,0,0,1,12,6,2,2,1,4
3447,42.36605121,-71.11583646,0,Riverside,28,0.009039,JamaicaPlain,19,0.192707,0,0,1,1,0,1,2,1,7,2,1,2,1,0,1,2,2,6,4
3448,42.36605175,-71.10560207,1,Riverside,28,0.000828,EVERETT_02149,15,0.237295,0,1,1,1,0,1,2,1,7,1,1,2,7,0,4,2,2,1,11
3449,42.36605939,-71.09289618,2,ThePort,36,0.00745,BeaconHill,8,0.294898,0,0,1,1,4,1,4,4,7,1,1,2,1,0,6,10,0,1,16
3450,42.36607423,-71.10140194,0,ThePort,36,0.002853,EVERETT_02149,15,0.215029,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3451,42.36608471,-71.06098237,1,Downtown,14,0.053603,SOMERVILLE_02143,30,0.346382,0,0,1,3,0,1,2,1,7,2,1,2,1,12,6,3,2,18,0
3452,42.36608471,-71.06098237,2,Downtown,14,0.024133,NorthEnd,27,0.297341,0,0,1,3,0,5,2,1,7,4,6,2,1,0,0,10,2,1,4
3453,42.36609908,-71.09914325,2,ThePort,36,0.130421,SouthBoston,33,0.345997,1,0,1,1,0,1,2,1,7,2,6,2,1,12,1,10,2,8,4
3454,42.3661016,-71.06860572,1,WestEnd,40,0.011405,NorthEnd,27,0.205424,0,2,1,3,0,0,2,1,7,2,1,7,1,6,1,2,11,4,0
3455,42.36611682,-71.05244875,2,NorthEnd,27,0.033971,Riverside,28,0.701367,1,0,1,1,0,0,2,1,7,2,1,2,1,0,7,10,2,1,4
3456,42.36611682,-71.05244875,3,NorthEnd,27,0.345593,NorthEnd,27,0.345593,0,0,1,3,0,3,2,1,7,1,6,6,9,0,8,3,2,6,4
3457,42.36612777,-71.12214923,0,Allston,2,0.017187,Area2MIT,3,0.926547,1,0,1,1,0,1,6,1,7,2,6,2,1,6,1,2,8,1,0
3458,42.36613486,-71.08122182,0,EastCambridge,17,0.000312,Brighton,9,0.323477,0,0,1,0,0,1,2,1,7,4,1,5,1,6,6,3,2,12,4
3459,42.36616025,-71.10200209,2,ThePort,36,0.075395,WellingtonHarrington,38,0.52724,0,2,1,1,0,3,2,1,7,1,1,2,1,6,11,10,2,1,4
3460,42.36616025,-71.10200209,3,ThePort,36,0.058874,NorthCambridge,26,0.22397,1,1,1,3,0,1,2,1,7,1,1,0,1,0,6,2,2,1,4
3461,42.36616315,-71.09598796,1,ThePort,36,0.053829,SOMERVILLE_02144,31,0.201171,0,0,1,1,0,1,2,1,7,4,1,2,1,0,6,2,8,1,0
3462,42.36616315,-71.09598796,3,ThePort,36,0.099988,MidCambridge,23,0.30922,0,0,1,3,0,5,7,1,7,2,1,0,1,0,1,2,1,1,6
3463,42.36617073,-71.05448666,3,NorthEnd,27,0.066292,Downtown,14,0.221837,0,0,1,3,0,4,2,4,7,4,1,2,1,0,6,3,2,1,4
3464,42.36617349,-71.1101959,2,Riverside,28,0.019368,Allston,2,0.223628,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3465,42.36618197,-71.05510668,2,NorthEnd,27,0.727909,NorthEnd,27,0.727909,1,0,1,3,1,1,2,8,7,2,9,2,1,0,1,10,2,0,4
3466,42.36618197,-71.05510668,3,NorthEnd,27,0.964032,NorthEnd,27,0.964032,0,0,1,3,0,5,2,0,7,4,6,2,1,0,1,10,2,6,4
3467,42.36619114,-71.0951781,2,ThePort,36,0.019095,NorthCambridge,26,0.691193,1,0,1,1,0,1,7,1,3,4,1,0,3,0,1,2,4,12,0
3468,42.36622053,-71.09484553,3,ThePort,36,0.071347,NorthCambridge,26,0.285346,1,0,1,3,1,1,2,4,7,2,1,2,1,6,6,10,2,1,5
3469,42.36622294,-71.05626477,2,NorthEnd,27,0.210241,NorthEnd,27,0.210241,0,0,1,1,0,1,2,1,7,1,1,0,1,3,1,2,2,3,4
3470,42.36623346,-71.11466413,1,Riverside,28,0.057939,Cambridgeport,10,0.426508,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3471,42.36624248,-71.09040991,3,WellingtonHarrington,38,0.117166,NeighborhoodNine,25,0.287214,0,0,1,1,0,1,3,1,7,4,1,2,1,0,5,2,2,1,11
3472,42.3662481,-71.11371731,2,Riverside,28,0.084754,Charlestown,11,0.22956,0,0,1,1,0,1,2,1,7,2,1,2,1,12,6,3,2,1,4
3473,42.36626494,-71.06884063,1,WestEnd,40,0.000297,Riverside,28,0.246745,0,0,1,3,0,1,2,1,7,1,1,2,1,0,1,10,2,1,4
3474,42.36627641,-71.06141933,3,Downtown,14,0.013938,LeatherDistrict,20,0.681377,1,1,1,3,1,1,2,4,7,4,1,2,1,3,6,10,2,1,5
3475,42.36628791,-71.08326546,2,EastCambridge,17,0.001216,SouthEnd,35,0.770825,0,0,1,3,0,0,4,1,7,0,1,0,1,12,7,10,2,18,2
3476,42.3662926,-71.09978914,0,ThePort,36,0.071419,NorthCambridge,26,0.268093,0,0,1,3,0,1,2,1,7,4,1,0,2,0,1,3,2,1,4
3477,42.3662926,-71.09978914,1,ThePort,36,0.497409,ThePort,36,0.497409,1,0,1,1,0,0,2,1,7,1,1,2,1,12,6,6,11,1,2
3478,42.36629814,-71.06919189,2,WestEnd,40,0.002181,EVERETT_02149,15,0.327542,0,0,1,3,1,2,4,1,7,1,1,2,1,12,1,3,2,3,4
3479,42.3662983,-71.05446278,0,NorthEnd,27,0.001221,WellingtonHarrington,38,0.778568,0,0,1,1,0,5,2,1,8,2,1,2,1,12,1,4,0,14,4
3480,42.3662983,-71.05446278,1,NorthEnd,27,0.00169,ThePort,36,0.30343,0,0,1,3,0,1,2,1,0,2,1,2,3,6,6,3,5,6,4
3481,42.36630488,-71.09014087,3,WellingtonHarrington,38,0.013286,BackBay,6,0.56455,1,0,0,1,1,1,2,1,7,1,1,2,1,0,1,3,12,1,0
3482,42.36632522,-71.10702567,2,Riverside,28,0.042341,WellingtonHarrington,38,0.182632,0,0,1,1,0,1,6,1,7,4,1,4,1,0,1,3,2,1,0
3483,42.36634426,-71.05029047,1,NorthEnd,27,0.003544,WellingtonHarrington,38,0.237776,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3484,42.36634426,-71.05029047,3,NorthEnd,27,0.089399,MissionHill,24,0.300898,0,2,1,1,0,1,2,1,7,4,1,2,1,0,1,2,2,1,0
3485,42.36635593,-71.10910851,0,Riverside,28,0.282594,Riverside,28,0.282594,0,2,1,0,0,1,2,1,7,2,1,0,1,6,1,2,2,12,4
3486,42.36635704,-71.11516288,1,Riverside,28,0.084905,Roxbury,29,0.179548,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3487,42.36635955,-71.14524442,2,WATERTOWN_02472,37,0.000915,JamaicaPlain,19,0.759538,0,0,1,1,0,1,2,1,7,2,1,9,1,12,7,3,2,1,4
3488,42.36636201,-71.06844308,1,WestEnd,40,0.026109,BayVillage,7,0.715828,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3489,42.3663719,-71.15092103,1,WATERTOWN_02472,37,0.106605,MissionHill,24,0.294036,0,0,1,3,0,1,2,1,7,2,1,2,1,4,1,3,2,11,4
3490,42.3663719,-71.15092103,3,WATERTOWN_02472,37,0.15094,Cambridgeport,10,0.45848,0,0,0,3,0,1,2,1,7,4,1,2,1,12,6,10,8,2,4
3491,42.36638586,-71.11377964,2,Riverside,28,0.001926,NeighborhoodNine,25,0.23564,0,0,1,3,0,2,2,1,7,1,1,2,1,0,4,1,2,10,4
3492,42.36639087,-71.09611989,0,ThePort,36,0.007398,SOMERVILLE_02144,31,0.462677,1,1,1,1,0,0,2,8,7,1,6,2,1,0,15,10,2,1,0
3493,42.36641892,-71.1154284,1,Riverside,28,0.097457,WestCambridge,39,0.213698,1,0,1,1,0,1,2,1,7,1,1,2,1,0,6,10,2,1,4
3494,42.3664425,-71.11425781,1,Riverside,28,0.017133,MissionHill,24,0.106465,1,0,1,1,0,5,2,1,7,2,1,2,1,6,1,4,2,1,2
3495,42.36645439,-71.12417545,3,Allston,2,0.122186,Dorchester,13,0.173519,0,0,1,1,0,1,0,1,7,1,1,2,1,7,6,10,2,18,4
3496,42.36646446,-71.0601418,3,Downtown,14,0.000851,Roxbury,29,0.134997,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3497,42.36649063,-71.09934504,2,ThePort,36,0.337722,SOMERVILLE_02143,30,0.430128,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3498,42.36649063,-71.09934504,3,ThePort,36,0.16133,NorthCambridge,26,0.678822,0,0,1,1,0,1,2,1,7,4,1,5,1,12,1,3,17,1,4
3499,42.36649903,-71.08274837,2,EastCambridge,17,0.001125,BayVillage,7,0.476641,0,0,1,3,0,1,2,1,7,4,1,2,1,12,6,2,2,1,9
3500,42.36653132,-71.06494826,2,Downtown,14,0.256168,BackBay,6,0.356036,0,0,1,1,0,1,2,1,7,2,1,2,1,0,1,10,2,18,4
3501,42.36653542,-71.15931883,1,WATERTOWN_02472,37,0.009493,Dorchester,13,0.087611,0,0,1,1,4,1,4,1,7,2,1,2,9,14,1,3,2,1,6
3502,42.36654655,-71.08734531,1,EastCambridge,17,1.3e-05,BROOKLINE_02445,4,0.829169,0,0,1,3,5,1,2,1,7,2,1,2,1,6,1,3,2,6,2
3503,42.36655548,-71.15084104,2,WATERTOWN_02472,37,0.023228,Allston,2,0.183273,0,0,1,3,0,0,2,1,6,2,1,2,1,12,8,10,2,1,4
3504,42.36656321,-71.09437854,0,ThePort,36,0.011353,WellingtonHarrington,38,0.421998,0,0,1,3,0,1,1,1,7,2,1,7,1,12,7,3,2,6,4
3505,42.36656321,-71.09437854,2,ThePort,36,0.020999,SOMERVILLE_02143,30,0.156221,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
3506,42.36656712,-71.09718102,1,ThePort,36,0.111102,SOMERVILLE_02143,30,0.294188,0,2,1,3,0,1,2,1,7,4,1,2,1,4,6,10,15,1,4
3507,42.36656712,-71.09718102,3,ThePort,36,0.023346,SOMERVILLE_02143,30,0.097367,1,2,1,1,0,1,2,1,7,4,1,1,1,0,1,10,1,8,0
3508,42.36659059,-71.09553207,1,ThePort,36,0.033112,WellingtonHarrington,38,0.643981,1,0,1,3,0,1,2,1,7,4,1,2,9,0,1,2,2,1,6
3509,42.36659098,-71.06406848,1,Downtown,14,3e-06,Chinatown,12,0.98534,0,0,1,1,0,1,2,1,7,4,1,2,1,0,6,4,2,10,11
3510,42.36659195,-71.09144065,1,WellingtonHarrington,38,0.022469,BayVillage,7,0.604138,0,0,1,1,0,1,2,1,7,1,1,2,1,6,6,10,2,1,4
3511,42.36659195,-71.09144065,2,WellingtonHarrington,38,0.001417,BayVillage,7,0.504654,0,0,1,1,0,1,2,1,7,1,1,2,1,12,6,14,2,1,0
3512,42.36659846,-71.05292954,1,NorthEnd,27,0.474959,NorthEnd,27,0.474959,0,0,1,1,0,1,2,1,7,1,1,2,0,0,6,10,2,8,11
3513,42.36659846,-71.05292954,3,NorthEnd,27,0.024578,WellingtonHarrington,38,0.263821,0,0,1,1,0,1,2,1,7,2,1,2,1,3,1,10,2,1,0
3514,42.36660193,-71.10031068,0,ThePort,36,0.002269,SOMERVILLE_02145,32,0.162547,0,0,1,1,0,5,2,1,0,1,4,2,3,0,3,10,2,1,0
