id,lat,lng,tree,sky,entropy,H,S,V,color,neighborhood,city
1320,37.755894,-122.433502,55873.25,15626,6.254843338,0.421652422,0.026046305,0.503305322,#7d807e,Castro-Upper Market,sanfrancisco
1321,37.755894,-122.435401,88516.75,20248.5,,,,,,Castro-Upper Market,sanfrancisco
1322,37.755894,-122.437297,35757,35252.25,5.924365521,0.12244898,0.090614887,0.368797954,#5e5b55,Castro-Upper Market,sanfrancisco
1323,37.755894,-122.439195,23237.75,40222.5,5.80304562,0.500674764,0.077308294,0.417647059,#626a6a,Castro-Upper Market,sanfrancisco
1324,37.755894,-122.441092,30631.5,36110,5.522490376,0.428294574,0.012445731,0.763325048,#c0c2c1,Castro-Upper Market,sanfrancisco
1325,37.755894,-122.442991,27116.5,12846,5.12734573,0.151839649,0.082082488,0.453125,#73726a,Castro-Upper Market,sanfrancisco
1326,37.755894,-122.444887,32523.5,69557,5.612831888,0.416666667,0.007017544,0.730769231,#b9bab9,Castro-Upper Market,sanfrancisco
1327,37.755894,-122.446785,41380.25,56378,,,,,,Castro-Upper Market,sanfrancisco
1328,37.755894,-122.450581,64061.25,23233.25,5.741051963,0.096324461,0.315095847,0.327320261,#534839,Haight-Ashbury,sanfrancisco
1329,37.755894,-122.454375,67217.75,29158.5,,,,,,Haight-Ashbury,sanfrancisco
1330,37.755894,-122.456272,16460.25,40987,5.766936429,0.177677678,0.060766423,0.383753501,#61615b,Inner Sunset,sanfrancisco
1331,37.755894,-122.458171,73298.25,14338.25,5.598936417,0.531746032,0.066037736,0.108439898,#191b1b,Inner Sunset,sanfrancisco
1332,37.755894,-122.460067,41502.75,28137.75,5.581548557,0.181372549,0.015138023,0.248108257,#3f3f3e,Inner Sunset,sanfrancisco
1333,37.755894,-122.463862,52637.5,17385.25,5.891687981,0.098870056,0.175836772,0.438612368,#6f675c,Inner Sunset,sanfrancisco
1334,37.755894,-122.465761,2397,28785.75,5.600705005,0.117107458,0.165346886,0.467329467,#777163,Inner Sunset,sanfrancisco
1335,37.755894,-122.467657,4213,39565.75,5.829596329,0.308404558,0.033717579,0.453594771,#70736f,Inner Sunset,sanfrancisco
1336,37.755894,-122.469555,8629.25,36304.5,5.89383187,0.12627451,0.040673749,0.819529412,#d0cec8,Inner Sunset,sanfrancisco
1337,37.755894,-122.471453,61285.5,52411.5,6.317796904,0.103532575,0.309218732,0.617577031,#9d8b6c,Inner Sunset,sanfrancisco
1338,37.755894,-122.473351,12950.75,49419.25,5.926463023,0.108870968,0.365601966,0.319215686,#514733,Inner Sunset,sanfrancisco
1339,37.755894,-122.475248,21493.25,46481,5.612856723,0.10095414,0.200221852,0.415916955,#6a6154,Inner Sunset,sanfrancisco
1340,37.755894,-122.477145,7395.75,54929.25,6.043549906,0.097158803,0.144618094,0.387297528,#625c54,Inner Sunset,sanfrancisco
1341,37.755894,-122.479043,6933.75,58094.5,5.717634536,0.243295019,0.050434783,0.461229947,#72756f,Inner Sunset,sanfrancisco
1342,37.755894,-122.480941,6246,54983,5.265502325,0.096911197,0.134169084,0.714169441,#b6ab9d,Inner Sunset,sanfrancisco
1343,37.755894,-122.482838,3254.5,64052,5.354326946,0.104385965,0.113085622,0.698811646,#b2aa9e,Outer Sunset,sanfrancisco
1344,37.755894,-122.484735,2820.75,57797.25,5.673091492,0.134934248,0.124732563,0.42626539,#6c6a5f,Outer Sunset,sanfrancisco
1345,37.755894,-122.486633,22449.25,53912.75,5.824173079,0.164864865,0.08971872,0.475663206,#79796e,Outer Sunset,sanfrancisco
1346,37.755894,-122.488531,6217,50276.5,5.235043761,0.332233223,0.023444754,0.694278807,#acb1ac,Outer Sunset,sanfrancisco
1347,37.755894,-122.490428,4389.75,55297.75,5.799863325,0.102213542,0.123791103,0.405490196,#67625a,Outer Sunset,sanfrancisco
1348,37.755894,-122.492325,6236.75,46305.5,5.593875104,0.388888889,0.010712814,0.732126697,#b8bab9,Outer Sunset,sanfrancisco
1349,37.755894,-122.494223,9700.5,59359.75,5.782204725,0.116758242,0.142745098,0.434782609,#6e6a5f,Outer Sunset,sanfrancisco
1350,37.755894,-122.496121,55614.5,33239.75,6.261598211,0.115839243,0.037222809,0.928431373,#eceae3,Outer Sunset,sanfrancisco
1351,37.755894,-122.498018,2376,58293,5.841808583,0.220779221,0.034865293,0.433039216,#6d6e6a,Outer Sunset,sanfrancisco
1352,37.755894,-122.499915,4931.5,55363.75,5.864152645,0.1796875,0.051682369,0.393746688,#64645f,Outer Sunset,sanfrancisco
1353,37.755894,-122.501813,6879.5,58218.5,5.650069731,0.137254902,0.01454701,0.872922502,#dededb,Outer Sunset,sanfrancisco
1354,37.755894,-122.503711,3771.75,57404.75,5.516251104,0.084757835,0.015085095,0.856779895,#dad8d7,Outer Sunset,sanfrancisco
1355,37.755894,-122.505608,1233,55512.75,5.605346901,0.11,0.029205607,0.839215686,#d5d3cf,Outer Sunset,sanfrancisco
1356,37.755894,-122.507505,31576.5,36361.25,5.832366871,0.119159796,0.167224739,0.414787582,#696458,Outer Sunset,sanfrancisco
1357,37.755894,-122.509403,22389,81199,6.102598064,0.094549684,0.239151168,0.657882353,#a7967f,Outer Sunset,sanfrancisco
1358,37.757394,-122.384166,17948,39164.75,5.181756746,0.176470588,0.072961373,0.377093059,#5f6059,Potrero Hill,sanfrancisco
1359,37.757394,-122.387961,7732.5,29065.5,4.961704536,0.485042735,0.088770865,0.301817661,#464c4c,Potrero Hill,sanfrancisco
1360,37.757394,-122.389859,21681.25,56120.5,5.734685607,0.128030303,0.291390728,0.22775264,#3a3629,Potrero Hill,sanfrancisco
1361,37.757394,-122.391757,5978.75,35824,5.255238671,0.104981985,0.413723978,0.279465632,#473c29,Potrero Hill,sanfrancisco
1362,37.757394,-122.393654,42381.75,20445.5,5.337894525,0.401090343,0.045387063,0.342411038,#535754,Potrero Hill,sanfrancisco
1363,37.757394,-122.395552,39925.75,31712.5,5.613427726,0.572687225,0.123537415,0.343137255,#4c5257,Potrero Hill,sanfrancisco
1364,37.757394,-122.397449,70603.5,30508,5.532399613,0.551643192,0.039183223,0.710588235,#aeb2b5,Potrero Hill,sanfrancisco
1365,37.757394,-122.399347,29641.25,30994.75,5.63726401,0.091877637,0.195835399,0.632784314,#a19381,Mission,sanfrancisco
1366,37.757394,-122.401244,13271.25,29959,5.263072657,0.177532905,0.093420263,0.374702668,#5e5f56,Mission,sanfrancisco
1367,37.757394,-122.403142,73931.25,19522.75,5.681521979,0.1179941,0.074391047,0.297843137,#4b4a46,Mission,sanfrancisco
1368,37.757394,-122.405039,21720.75,45292.5,6.050445857,0.175046555,0.094409283,0.391331269,#63635a,Mission,sanfrancisco
1369,37.757394,-122.406937,14681.5,44389.75,5.743158927,0.088592233,0.175244577,0.24917859,#3f3a34,Mission,sanfrancisco
1370,37.757394,-122.408834,33056,31344.75,5.778988692,0.068363273,0.183415706,0.238039216,#3c3631,Mission,sanfrancisco
1371,37.757394,-122.410732,11217.75,37031.5,5.498191681,0.128011507,0.172754379,0.200410831,#33312a,Mission,sanfrancisco
1372,37.757394,-122.412629,26068.75,28073.5,5.804591816,0.110204734,0.145469775,0.419256658,#6a655b,Mission,sanfrancisco
1373,37.757394,-122.414527,12386.25,56469,6.195435679,0.137931034,0.009566221,0.914479638,#e9e8e6,Mission,sanfrancisco
1374,37.757394,-122.416424,1808,30886,5.648076182,0.085569469,0.116750209,0.329411765,#534f4a,Mission,sanfrancisco
1375,37.757394,-122.418322,2855,20233.25,5.753134794,0.106510797,0.233747011,0.395898129,#645c4d,Mission,sanfrancisco
1376,37.757394,-122.420219,43327,9592.25,5.943525248,0.1575,0.03003454,0.42809386,#6d6c69,Mission,sanfrancisco
1377,37.757394,-122.422117,58586.25,11653,6.190324902,0.155245347,0.133243152,0.374067046,#5f5e52,Castro-Upper Market,sanfrancisco
1378,37.757394,-122.424014,50695.5,25847.25,5.994849062,0.174731183,0.057195572,0.404855275,#666761,Castro-Upper Market,sanfrancisco
1379,37.757394,-122.425912,17383.5,33163.25,5.551566482,0.232057416,0.060597275,0.500944081,#7c7f77,Castro-Upper Market,sanfrancisco
1380,37.757394,-122.427809,43165.5,25318.25,5.737685594,0.300192123,0.07986191,0.387254902,#5c625a,Castro-Upper Market,sanfrancisco
1381,37.757394,-122.429707,86802.5,9562.5,5.42929064,0.594847775,0.073016416,0.533333333,#7e8288,Castro-Upper Market,sanfrancisco
1382,37.757394,-122.431605,47798.75,41838.25,5.630995383,0.505882353,0.071790541,0.236091725,#373c3c,Castro-Upper Market,sanfrancisco
1383,37.757394,-122.433502,23669.5,27476.25,5.719363813,0.199439776,0.120372244,0.352442068,#57594f,Castro-Upper Market,sanfrancisco
1384,37.757394,-122.437297,45703,21984,6.092454736,0.207161125,0.081645437,0.426827094,#6a6c63,Castro-Upper Market,sanfrancisco
1385,37.757394,-122.439195,37584.25,25422.5,5.597637905,0.138271605,0.125815471,0.460232843,#757266,Castro-Upper Market,sanfrancisco
1386,37.757394,-122.441092,9826.5,25391.75,5.601444086,0.361842105,0.043206367,0.310024234,#4b4f4c,Castro-Upper Market,sanfrancisco
1387,37.757394,-122.442991,45512.5,46213.25,,,,,,Castro-Upper Market,sanfrancisco
1388,37.757394,-122.444887,20673.25,33148.5,4.616816992,0.133919634,0.151521061,0.490483022,#7d796a,Castro-Upper Market,sanfrancisco
1389,37.757394,-122.446785,30232,16577.75,5.074681757,0.126937984,0.056953642,0.486704271,#7c7a75,Castro-Upper Market,sanfrancisco
1390,37.757394,-122.448682,56459.25,10195.75,5.539827445,0.127694859,0.152648567,0.368837535,#5e5a4f,Castro-Upper Market,sanfrancisco
1391,37.757394,-122.450581,41909.75,38081.25,5.680965663,0.481770833,0.01105545,0.782826234,#c5c7c7,Haight-Ashbury,sanfrancisco
1392,37.757394,-122.452477,95361.75,12974,5.846604818,0.111201299,0.359813084,0.197462514,#322c20,Haight-Ashbury,sanfrancisco
1393,37.757394,-122.454375,80770.5,17066.25,,,,,,Haight-Ashbury,sanfrancisco
1394,37.757394,-122.456272,81408.25,13968.5,,,,,,Inner Sunset,sanfrancisco
1395,37.757394,-122.460067,67772.5,21653.5,5.695444238,0.101960784,0.024147727,0.746157923,#bebcb9,Inner Sunset,sanfrancisco
1396,37.757394,-122.461965,12843.25,18110,5.580025231,0.109508042,0.297683588,0.506345811,#81735a,Inner Sunset,sanfrancisco
1397,37.757394,-122.463862,62004,24249.75,6.291360345,0.15,0.146153846,0.339869281,#565549,Inner Sunset,sanfrancisco
1398,37.757394,-122.467657,6818.5,33253,5.734901833,0.251851852,0.037808772,0.432171387,#6c6e6a,Inner Sunset,sanfrancisco
1399,37.757394,-122.469555,9766.75,37723,6.015036646,0.13125,0.08925251,0.494301471,#7e7b72,Inner Sunset,sanfrancisco
1400,37.757394,-122.471453,39495,37949.75,5.240269121,0.132600259,0.097330647,0.327843137,#53514b,Inner Sunset,sanfrancisco
1401,37.757394,-122.473351,13918,52783.5,5.956600389,0.1141527,0.169958223,0.448934356,#726c5f,Inner Sunset,sanfrancisco
1402,37.757394,-122.475248,15721.5,44251.75,5.918710979,0.144927536,0.012039363,0.871135431,#dedddb,Inner Sunset,sanfrancisco
1403,37.757394,-122.477145,21373.75,55924.25,5.842786929,0.146129542,0.092179991,0.42745098,#6d6b62,Inner Sunset,sanfrancisco
1404,37.757394,-122.479043,8235.75,52612,5.74792172,0.168903803,0.085994613,0.463279857,#76766b,Inner Sunset,sanfrancisco
1405,37.757394,-122.480941,6841,60721.75,5.845245283,0.137195122,0.07978594,0.447821351,#727069,Inner Sunset,sanfrancisco
1406,37.757394,-122.482838,8878.25,48550,5.762432367,0.090460879,0.162283448,0.766866747,#c3b5a3,Outer Sunset,sanfrancisco
1407,37.757394,-122.484735,895,37853,5.567641426,0.1791939,0.040920032,0.385861713,#62625e,Outer Sunset,sanfrancisco
1408,37.757394,-122.486633,8575,59692,5.632832754,0.089806621,0.083531828,0.782706525,#c7bfb6,Outer Sunset,sanfrancisco
1409,37.757394,-122.488531,8847.25,56041,5.651644919,0.49047619,0.014026182,0.733921569,#b8bbbb,Outer Sunset,sanfrancisco
1410,37.757394,-122.490428,1275,59732.5,5.564694712,0.254587156,0.079475027,0.467689685,#72776d,Outer Sunset,sanfrancisco
1411,37.757394,-122.492325,7575,51907.25,5.52934366,0.22771836,0.083407672,0.450879839,#6f7269,Outer Sunset,sanfrancisco
1412,37.757394,-122.494223,7445,55167.75,5.785845883,0.145138889,0.028919147,0.793782879,#cac9c4,Outer Sunset,sanfrancisco
1413,37.757394,-122.496121,49374.25,37873.25,6.118058795,0.107344633,0.025585429,0.904313725,#e6e4e0,Outer Sunset,sanfrancisco
1414,37.757394,-122.498018,10700.25,43540.25,5.39440314,0.093846519,0.142900794,0.520296767,#847c71,Outer Sunset,sanfrancisco
1415,37.757394,-122.499915,8511,51239.25,5.796636994,0.085016835,0.124803026,0.460856935,#756e66,Outer Sunset,sanfrancisco
1416,37.757394,-122.501813,4509.75,53495.5,5.597196116,0.063068921,0.13596181,0.43490965,#6e655f,Outer Sunset,sanfrancisco
1417,37.757394,-122.503711,27293.5,41472.75,5.485385115,0.376344086,0.004433638,0.884503479,#e0e1e0,Outer Sunset,sanfrancisco
1418,37.757394,-122.505608,2430.25,52927.5,5.460130954,0.084250918,0.13647541,0.478431373,#797169,Outer Sunset,sanfrancisco
1419,37.757394,-122.507505,32670,35413.25,5.606105323,0.065625,0.128256513,0.296494355,#4b4541,Outer Sunset,sanfrancisco
1420,37.757394,-122.509403,39659,79273,,,,,,Outer Sunset,sanfrancisco
1421,37.758894,-122.389859,57462.75,26270.5,6.141002674,0.291666667,0.006482982,0.439928699,#6f706f,Potrero Hill,sanfrancisco
1422,37.758894,-122.391757,19350.5,73702.5,,,,,,Potrero Hill,sanfrancisco
1423,37.758894,-122.393654,16294.25,53239.75,5.911804886,0.130868545,0.129384966,0.391265597,#636156,Potrero Hill,sanfrancisco
1424,37.758894,-122.395552,6728.5,43625.25,5.856244135,0.226705091,0.061513916,0.491590414,#7a7d75,Potrero Hill,sanfrancisco
1425,37.758894,-122.397449,17755,51019,5.900599779,0.166666667,0.054288321,0.409337068,#686862,Potrero Hill,sanfrancisco
1426,37.758894,-122.399347,20684.25,41567.75,5.544440771,0.157771536,0.068264621,0.426062092,#6c6c65,Potrero Hill,sanfrancisco
1427,37.758894,-122.401244,38223,36609.5,5.739546329,0.047425474,0.09389313,0.214052288,#363231,Mission,sanfrancisco
1428,37.758894,-122.403142,6868.75,34888.5,5.751621225,0.122596154,0.018019579,0.870512821,#dddcd9,Mission,sanfrancisco
1429,37.758894,-122.405039,48933,49290.5,,,,,,Mission,sanfrancisco
1430,37.758894,-122.406937,44326.25,35034,,,,,,Mission,sanfrancisco
1431,37.758894,-122.408834,6814.75,30106.25,5.790846703,0.16988417,0.024963855,0.432832708,#6e6e6b,Mission,sanfrancisco
1432,37.758894,-122.410732,29662.75,28935,5.496310178,0.40620155,0.054763118,0.248323846,#3b3f3d,Mission,sanfrancisco
1433,37.758894,-122.412629,6389,33468.75,5.913960944,0.135851557,0.081975228,0.338911903,#56554f,Mission,sanfrancisco
1434,37.758894,-122.414527,6852.25,27092,6.045634834,0.11621455,0.118740849,0.787773933,#c8c1b1,Mission,sanfrancisco
1435,37.758894,-122.416424,38858,21895.75,5.575467695,0.02688172,0.085086917,0.210800386,#353131,Mission,sanfrancisco
1436,37.758894,-122.418322,7819.75,37470.5,5.941867102,0.110028421,0.089540844,0.473116615,#78746d,Mission,sanfrancisco
1437,37.758894,-122.420219,25078.75,10166.25,5.618515587,0.422558923,0.044654939,0.153878188,#252726,Mission,sanfrancisco
1438,37.758894,-122.422117,15923.5,54618,6.114871313,0.16218638,0.163588391,0.148627451,#25251f,Castro-Upper Market,sanfrancisco
1439,37.758894,-122.424014,35872,13188.25,5.316165541,0.062043796,0.249719574,0.30073793,#4c4039,Castro-Upper Market,sanfrancisco
1440,37.758894,-122.425912,43031.25,32182.25,5.824024523,0.119496855,0.113040829,0.476688453,#79756b,Castro-Upper Market,sanfrancisco
1441,37.758894,-122.427809,40437.75,37134.75,5.895581588,0.237341772,0.079476861,0.259869281,#40423d,Castro-Upper Market,sanfrancisco
1442,37.758894,-122.429707,29725,30599.25,5.8771309,0.119444444,0.183767228,0.413029728,#696355,Castro-Upper Market,sanfrancisco
1443,37.758894,-122.431605,35653.5,34878.25,5.809673954,0.121107266,0.168414918,0.210294118,#35332c,Castro-Upper Market,sanfrancisco
1444,37.758894,-122.433502,19494.5,27983.25,5.964443021,0.134751773,0.142651757,0.446345811,#716e61,Castro-Upper Market,sanfrancisco
1445,37.758894,-122.435401,12208,19310.25,6.035298119,0.122310493,0.171945701,0.433333333,#6e695b,Castro-Upper Market,sanfrancisco
1446,37.758894,-122.437297,31168.75,18316.5,5.775439888,0.183654729,0.086366881,0.43374613,#6d6e65,Castro-Upper Market,sanfrancisco
1447,37.758894,-122.439195,31736.25,17312.25,5.099217431,0.186540199,0.064725487,0.486018755,#7a7b73,Castro-Upper Market,sanfrancisco
1448,37.758894,-122.441092,38466.25,18477.5,5.887982779,0.292899408,0.031844733,0.416235294,#676a66,Castro-Upper Market,sanfrancisco
1449,37.758894,-122.442991,20524,26785.75,5.187044282,0.19852448,0.036665437,0.577791986,#92938d,Castro-Upper Market,sanfrancisco
1450,37.758894,-122.444887,11258.75,44744.75,5.70280917,0.108320453,0.194762191,0.434248366,#6e6759,Castro-Upper Market,sanfrancisco
1451,37.758894,-122.446785,24692.5,36960.25,5.372276328,0.096612296,0.137437489,0.429078801,#6d675e,Castro-Upper Market,sanfrancisco
1452,37.758894,-122.448682,74402,13867.5,,,,,,Castro-Upper Market,sanfrancisco
1453,37.758894,-122.450581,16825,29652.5,5.318595965,0.057060755,0.261429491,0.169172113,#2b231f,Castro-Upper Market,sanfrancisco
1454,37.758894,-122.454375,114851,15220.75,,,,,,Haight-Ashbury,sanfrancisco
1455,37.758894,-122.456272,99818,8886.25,5.915509393,0.060397554,0.080830552,0.271191554,#45413f,Inner Sunset,sanfrancisco
1456,37.758894,-122.460067,75678.25,15753.25,5.32390686,0.117831541,0.236340534,0.104619475,#1a1814,Inner Sunset,sanfrancisco
1457,37.758894,-122.463862,56539.75,33505.5,,,,,,Inner Sunset,sanfrancisco
1458,37.758894,-122.465761,1174,28528.75,5.831100008,0.158705962,0.112908778,0.348739496,#58584e,Inner Sunset,sanfrancisco
1459,37.758894,-122.467657,16421.25,40315.25,5.589819179,0.11125105,0.027847924,0.847058824,#d7d5d1,Inner Sunset,sanfrancisco
1460,37.758894,-122.469555,24673.25,48008.25,6.071789969,0.110366399,0.046381497,0.876034858,#dfdbd5,Inner Sunset,sanfrancisco
1461,37.758894,-122.471453,15193,51764.75,5.322264921,0.082450421,0.240824338,0.370007262,#5e5247,Inner Sunset,sanfrancisco
1462,37.758894,-122.473351,12681.75,59732.5,5.584100715,0.127098321,0.0350538,0.833053221,#d4d2cc,Inner Sunset,sanfrancisco
1463,37.758894,-122.475248,9513,51993.75,5.961177231,0.09832523,0.094212857,0.484572697,#7b766f,Inner Sunset,sanfrancisco
1464,37.758894,-122.477145,3402.75,60939,5.818637597,0.093123209,0.275889328,0.450980392,#736553,Inner Sunset,sanfrancisco
1465,37.758894,-122.479043,11032.75,50572,5.868340822,0.112130479,0.096063455,0.460311021,#75716a,Inner Sunset,sanfrancisco
1466,37.758894,-122.480941,2155.5,55406,5.81234932,0.108671171,0.132586786,0.437745098,#6f6a60,Inner Sunset,sanfrancisco
1467,37.758894,-122.482838,5660.75,58382.25,5.747322559,0.117263844,0.083265528,0.344257703,#575550,Outer Sunset,sanfrancisco
1468,37.758894,-122.484735,18557.75,51471.75,5.801194402,0.235576923,0.070389171,0.413865546,#666962,Outer Sunset,sanfrancisco
1469,37.758894,-122.486633,3806,56650.75,5.724326477,0.152702703,0.105623751,0.416280452,#6a695e,Outer Sunset,sanfrancisco
1470,37.758894,-122.488531,7939.75,53776,5.86834797,0.119047619,0.112589357,0.506385118,#817c72,Outer Sunset,sanfrancisco
1471,37.758894,-122.490428,11121.75,58469.75,6.031426068,0.090437788,0.205298013,0.47372549,#786d60,Outer Sunset,sanfrancisco
1472,37.758894,-122.492325,2591.5,57426.5,5.675694348,0.129082426,0.192457348,0.297771836,#4b483d,Outer Sunset,sanfrancisco
1473,37.758894,-122.494223,5662.75,53866.25,5.494526072,0.100970511,0.135920852,0.39638009,#655f57,Outer Sunset,sanfrancisco
1474,37.758894,-122.496121,32998.5,48915,6.139507781,0.116104869,0.227427598,0.25577342,#413c32,Outer Sunset,sanfrancisco
1475,37.758894,-122.498018,10989,62557.75,5.62952249,0.414414414,0.028477968,0.463190731,#727674,Outer Sunset,sanfrancisco
1476,37.758894,-122.499915,3313.5,57263.25,5.762302151,0.122051282,0.103503185,0.447771836,#726f66,Outer Sunset,sanfrancisco
1477,37.758894,-122.501813,14537,56498.75,5.829519558,0.148409894,0.085913783,0.416698292,#6a6961,Outer Sunset,sanfrancisco
1478,37.758894,-122.503711,13423.75,49518,5.644211727,0.140904311,0.018875789,0.866563467,#dcdcd8,Outer Sunset,sanfrancisco
1479,37.758894,-122.505608,1193.25,55509.5,5.685151641,0.099780702,0.02785158,0.856078431,#dad7d4,Outer Sunset,sanfrancisco
1480,37.758894,-122.507505,254.5,46235,5.29046338,0.088070175,0.055679287,0.389010488,#63605d,Outer Sunset,sanfrancisco
1481,37.758894,-122.509403,49825.5,62880.75,,,,,,Outer Sunset,sanfrancisco
1482,37.760394,-122.384166,1598.5,67897,5.735859311,0.084033613,0.285098227,0.341013072,#564a3e,Potrero Hill,sanfrancisco
1483,37.760394,-122.386064,94.75,20685.5,5.680249819,0.06534919,0.30496,0.294117647,#4a3d34,Potrero Hill,sanfrancisco
1484,37.760394,-122.387961,2784.25,15139.25,5.441690741,0.253759398,0.062566153,0.505228758,#7c8078,Potrero Hill,sanfrancisco
1485,37.760394,-122.389859,3106,68844.25,5.553269428,0.240310078,0.022430882,0.395665635,#636462,Potrero Hill,sanfrancisco
1486,37.760394,-122.391757,21089.75,79224.75,,,,,,Potrero Hill,sanfrancisco
1487,37.760394,-122.393654,13261,49526.25,5.546026257,0.116909039,0.206500618,0.418867925,#6a6454,Potrero Hill,sanfrancisco
1488,37.760394,-122.395552,16537.5,53649.5,5.478720624,0.14371034,0.240247511,0.455514706,#747058,Potrero Hill,sanfrancisco
1489,37.760394,-122.397449,15504.75,51461,5.87206166,0.380658436,0.068124474,0.405456095,#606762,Potrero Hill,sanfrancisco
1490,37.760394,-122.399347,22842.75,40437.5,5.938356957,0.215408805,0.010103899,0.87534418,#dedfdc,Potrero Hill,sanfrancisco
1491,37.760394,-122.401244,31340,39296.25,5.851917414,0.120646766,0.177954847,0.38516624,#625d50,Mission,sanfrancisco
1492,37.760394,-122.403142,10715.75,43581.25,5.875880769,0.132051282,0.016304007,0.868572985,#dddcd9,Mission,sanfrancisco
1493,37.760394,-122.405039,8031.75,42480,5.868241736,0.182950192,0.077264654,0.42054155,#6a6b62,Mission,sanfrancisco
1494,37.760394,-122.406937,30882.75,53558.25,5.783356541,0.421296296,0.03205699,0.275245098,#434645,Mission,sanfrancisco
1495,37.760394,-122.408834,12183.25,51014,5.836780122,0.08840812,0.131617802,0.404177323,#676059,Mission,sanfrancisco
1496,37.760394,-122.410732,5976,46294,5.822765104,0.098571429,0.145954962,0.37120743,#5e5950,Mission,sanfrancisco
1497,37.760394,-122.412629,16385,34813,5.552725456,0.431924883,0.057978115,0.363814617,#575c5a,Mission,sanfrancisco
1498,37.760394,-122.414527,33805.5,22165.25,5.60880606,0.163387978,0.048489666,0.44047619,#70706a,Mission,sanfrancisco
1499,37.760394,-122.416424,992.5,35130.75,5.304145458,0.136312057,0.090944272,0.501650165,#7f7d74,Mission,sanfrancisco
1500,37.760394,-122.418322,2456,27637,5.660689053,0.085323641,0.181766704,0.34627451,#585048,Mission,sanfrancisco
1501,37.760394,-122.420219,3617.25,10029.5,4.846035941,0.452469794,0.097815319,0.370501304,#555e5b,Mission,sanfrancisco
1502,37.760394,-122.422117,28291.75,15625,5.606110386,0.538695412,0.090826932,0.313678242,#484e4f,Castro-Upper Market,sanfrancisco
1503,37.760394,-122.424014,17290.75,31954,4.960632082,0.529813665,0.146098004,0.379084967,#525e60,Castro-Upper Market,sanfrancisco
1504,37.760394,-122.425912,49387.25,29239.25,6.162941597,0.267094017,0.031502423,0.359622367,#595b58,Castro-Upper Market,sanfrancisco
1505,37.760394,-122.427809,28887.5,47185.75,5.961185961,0.430911681,0.065363128,0.425430778,#656c69,Castro-Upper Market,sanfrancisco
1506,37.760394,-122.429707,8564,26654.5,5.769097955,0.135970601,0.115557554,0.293985459,#4a4942,Castro-Upper Market,sanfrancisco
1507,37.760394,-122.431605,38539,27520.5,5.832989015,0.135254413,0.185174502,0.412002377,#696555,Castro-Upper Market,sanfrancisco
1508,37.760394,-122.433502,13852.5,35229.5,5.954455292,0.135835567,0.078328433,0.518736383,#848279,Castro-Upper Market,sanfrancisco
1509,37.760394,-122.437297,20352.75,25095.25,5.691634693,0.151833873,0.108136483,0.515212982,#838275,Castro-Upper Market,sanfrancisco
1510,37.760394,-122.439195,29982.25,21999.5,5.631429413,0.236842105,0.047951306,0.372051919,#5c5e5a,Castro-Upper Market,sanfrancisco
1511,37.760394,-122.441092,10854,21560,5.759302844,0.144141474,0.161265653,0.406173559,#676556,Castro-Upper Market,sanfrancisco
1512,37.760394,-122.442991,9558,16986.5,5.821820845,0.143569292,0.087628866,0.462745098,#75746b,Castro-Upper Market,sanfrancisco
1513,37.760394,-122.444887,47096.25,23004.75,5.503122037,0.171184739,0.039670211,0.47564649,#797974,Castro-Upper Market,sanfrancisco
1514,37.760394,-122.446785,36305,40825.25,5.209817138,0.096199525,0.117499302,0.219546569,#373531,Castro-Upper Market,sanfrancisco
1515,37.760394,-122.448682,45577,33977.25,5.868273099,0.417721519,0.072179077,0.357679739,#545b57,Castro-Upper Market,sanfrancisco
1516,37.760394,-122.450581,8208,41722,5.710918301,0.19858156,0.055303412,0.333277311,#545450,Castro-Upper Market,sanfrancisco
1517,37.760394,-122.454375,161284.75,1404.75,,,,,,Haight-Ashbury,sanfrancisco
1518,37.760394,-122.460067,30347.5,28471,5.165297418,0.085930381,0.177177177,0.55455278,#8d8174,Inner Sunset,sanfrancisco
1519,37.760394,-122.461965,24080,48920,5.655963504,0.157068063,0.156215921,0.287686275,#49483d,Inner Sunset,sanfrancisco
1520,37.760394,-122.463862,10427.25,43371.25,5.664248594,0.510238908,0.082838564,0.44743833,#687172,Inner Sunset,sanfrancisco
1521,37.760394,-122.465761,2680,38282.75,5.306487389,0.136839709,0.068597132,0.486593707,#7c7a73,Inner Sunset,sanfrancisco
1522,37.760394,-122.469555,10692.5,42221.25,5.538170501,0.130268199,0.110640102,0.351303053,#59574f,Inner Sunset,sanfrancisco
1523,37.760394,-122.471453,16528.5,38392,5.696431569,0.171671672,0.070805869,0.376390556,#5f5f59,Inner Sunset,sanfrancisco
1524,37.760394,-122.473351,23364,56987.25,6.054012758,0.088527552,0.2952,0.21312873,#362e26,Inner Sunset,sanfrancisco
1525,37.760394,-122.475248,30263.25,24397,5.778356508,0.210850112,0.06677123,0.546936275,#898b82,Inner Sunset,sanfrancisco
1526,37.760394,-122.477145,3265.75,52928.25,5.684824609,0.332,0.040180006,0.488,#777c77,Inner Sunset,sanfrancisco
1527,37.760394,-122.479043,7800,49360.5,5.862702512,0.100068306,0.161535915,0.338487395,#565048,Inner Sunset,sanfrancisco
1528,37.760394,-122.480941,4146.25,57551.5,5.688501757,0.129774306,0.151898734,0.319797596,#514e45,Inner Sunset,sanfrancisco
